symbol,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons
IVALUE,iValue Infosolutions Limited,Technology,Information Technology Services,IT / Technology,1212.96,True,11.7228,True,7.501,True,2.136,True,12.223,True,,False,,False,8.77,True,10.29,True,20.08,True,-21.1,True,53.4,True,,False,,False,275.64,True,69.33,True,,False,,False,,False,,False,3.0,10.0,12.0,0.0,13.0,38.0,0.5,Cash covers debt,Revenue contraction,0.0,38.0,
FISCHER,Fischer Medical Ventures Limited,Healthcare,Medical Devices,Pharma / Healthcare,2267.3,True,73.6667,True,,False,5.5668,True,27.698,True,,False,,False,12.07,True,8.22,True,34.33,True,249.4,True,,False,,False,,False,25.05,True,107.08,True,,False,,False,15.0,True,0.054,True,6.0,10.0,7.0,0.0,4.0,27.0,0.5,,,2.0,29.0,General low-debt support
PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,FMCG / Consumer,24300.11,True,30.7686,True,25.2564,True,32.2536,True,0.115,True,,False,,False,18.0,True,18.63,True,62.21,True,-4.9,True,-34.3,True,,False,,False,567.94,True,0.87,True,,False,,False,1.6,True,0.209,True,11.0,0.0,12.0,0.0,8.0,31.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",3.0,34.0,"Low debt, typical of a healthy consumer business"
CAMLINFINE,Camlin Fine Sciences Limited,Basic Materials,Specialty Chemicals,Chemicals,1868.67,True,,False,11.9362,True,1.7953,True,71.951,True,,False,,False,-0.29,True,0.32,True,43.58,True,22.7,True,,False,,False,,False,108.56,True,720.09,True,,False,,False,,False,0.647,True,0.0,8.0,4.0,0.0,4.0,16.0,0.36,,,2.0,18.0,General low-debt support
WAAREEINDO,Indosolar Limited,Technology,Solar,IT / Technology,1114.77,True,6.6988,True,,False,3.886,True,1.07,True,,False,,False,57.28,True,30.07,True,49.51,True,-64.9,True,-68.7,True,,False,,False,5.76,True,3.07,True,,False,,False,,False,0.739,True,12.0,0.0,12.0,0.0,8.0,32.0,0.5,Cash covers debt,"Revenue contraction, Earnings contraction",5.0,37.0,Strong operating margin
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,Consumer Cyclical,Lodging,Consumer Discretionary,442.69,True,19.3105,True,,False,0.8572,True,0.558,True,,False,,False,4.03,True,21.24,True,59.9,True,5.5,True,-40.0,True,,False,,False,59.75,True,2.88,True,,False,,False,5.64,True,-0.033,True,6.0,2.0,12.0,0.0,12.0,32.0,0.57,Cash covers debt,Earnings contraction,2.0,34.0,General low-debt support
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,Banking,121495.98,True,6.6896,True,5.48,True,0.7207,True,,False,11.32,True,0.93,True,45.54,True,27.39,True,0.0,True,18.0,True,-48.6,True,,False,,False,50665.14,True,173285.81,True,,False,,False,3.62,True,0.422,True,14.0,8.0,0.0,0.0,15.0,37.0,0.64,,Earnings contraction,0.0,37.0,
BHARATWIRE,Bharat Wire Ropes Limited,Basic Materials,Steel,Metals / Mining,1190.29,True,23.935,True,,False,1.4641,True,9.237,True,,False,,False,14.53,True,11.92,True,48.87,True,-8.0,True,-39.5,True,,False,,False,17.78,True,74.9,True,,False,,False,,False,0.608,True,6.0,0.0,9.0,0.0,8.0,23.0,0.5,,"Revenue contraction, Earnings contraction",2.0,25.0,General low-debt support
HLVLTD,HLV Limited,Consumer Cyclical,Lodging,Consumer Discretionary,445.0,True,96.4286,True,,False,0.948,True,7.492,True,,False,,False,-7.31,True,2.31,True,63.51,True,14.6,True,,False,,False,,False,134.71,True,35.29,True,,False,,False,,False,0.506,True,0.0,5.0,12.0,0.0,4.0,21.0,0.43,Cash covers debt,Very high PE,2.0,23.0,General low-debt support
SWIGGY,Swiggy Limited,Consumer Cyclical,Internet Retail,Consumer Discretionary,71539.14,True,,False,-49.375,True,3.8854,True,13.929,True,,False,,False,-13.92,True,-15.05,True,44.37,True,37.3,True,,False,,False,,False,11152.0,True,2551.0,True,,False,,False,,False,,False,0.0,10.0,12.0,0.0,2.0,24.0,0.36,Cash covers debt,Negative net margin,2.0,26.0,General low-debt support
GLOBECIVIL,Globe Civil Projects Limited,Industrials,Engineering & Construction,Capital Goods / Infra,252.37,True,9.3289,True,,False,1.0768,True,64.329,True,,False,,False,14.54,True,5.88,True,20.06,True,37.1,True,2.6,True,,False,,False,22.19,True,153.02,True,,False,,False,,False,,False,3.0,10.0,4.0,0.0,10.0,27.0,0.5,,,5.0,32.0,Strong order-book-driven revenue growth
BIGBLOC,Bigbloc Construction Limited,Industrials,Building Products & Equipment,Capital Goods / Infra,571.97,True,336.6667,True,9.7349,True,4.1585,True,137.729,True,,False,,False,4.01,True,0.52,True,55.2,True,40.4,True,,False,,False,,False,0.59,True,201.57,True,,False,,False,,False,-0.135,True,0.0,10.0,2.0,0.0,5.0,17.0,0.43,,Very high PE,5.0,22.0,Strong order-book-driven revenue growth
GTPL,GTPL Hathway Limited,Communication Services,Entertainment,Telecom,640.59,True,85.0149,True,4.8353,True,0.5569,True,39.615,True,,False,,False,0.78,True,0.19,True,25.67,True,12.4,True,-77.7,True,,False,,False,67.31,True,502.05,True,,False,,False,3.51,True,0.293,True,0.0,5.0,7.0,0.0,9.0,21.0,0.57,,"Earnings contraction, Very high PE",2.0,23.0,General low-debt support
SJVN,SJVN Limited,Utilities,Utilities - Renewable,Energy / Utilities,25131.04,True,36.3352,True,13.3099,True,1.7662,True,226.528,True,,False,,False,45.68,True,12.77,True,89.15,True,52.0,True,-1.7,True,,False,,False,2522.52,True,32278.49,True,,False,,False,2.35,True,0.466,True,11.0,10.0,0.0,0.0,11.0,32.0,0.57,,"Earnings contraction, Very high debt",0.0,32.0,
BOMDYEING,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,2298.73,True,114.7423,True,,False,1.0061,True,0.139,True,,False,,False,-2.27,True,1.35,True,29.44,True,8.7,True,-49.3,True,,False,,False,925.62,True,3.15,True,,False,,False,36.0,True,0.312,True,0.0,5.0,12.0,0.0,6.0,23.0,0.57,Cash covers debt,"Earnings contraction, Very high PE",2.0,25.0,General low-debt support
DAMCAPITAL,DAM Capital Advisors Limited,Financial Services,Capital Markets,Financial Services,974.9,True,13.4163,True,,False,2.5971,True,25.432,True,,False,,False,0.65,True,31.95,True,96.08,True,-3.2,True,-33.3,True,,False,,False,298.43,True,84.41,True,,False,,False,73.0,True,,False,6.0,0.0,10.0,0.0,12.0,28.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,28.0,
JAIPURKURT,Nandani Creation Limited,Consumer Cyclical,Apparel Manufacturing,Consumer Discretionary,47.44,True,23.8942,True,,False,0.7248,True,57.634,True,,False,,False,5.86,True,1.62,True,23.45,True,24.8,True,-7.9,True,,False,,False,0.55,True,38.11,True,,False,,False,,False,0.547,True,0.0,8.0,4.0,0.0,8.0,20.0,0.5,,Earnings contraction,2.0,22.0,General low-debt support
NIRLON,Nirlon Limited,Real Estate,Real Estate Services,Cement / Realty,5410.69,True,15.1501,True,,False,11.5506,True,244.748,True,,False,,False,68.47,True,52.92,True,90.73,True,3.3,True,18.8,True,,False,,False,297.78,True,1146.9,True,,False,,False,5.0,True,0.125,True,12.0,10.0,0.0,0.0,8.0,30.0,0.57,,Very high debt,0.0,30.0,
WEWIN,We Win Limited,Technology,Information Technology Services,IT / Technology,43.69,True,9.2873,True,,False,4.0867,True,10.825,True,,False,,False,2.41,True,4.51,True,23.45,True,15.8,True,40.8,True,,False,,False,8.29,True,3.37,True,,False,,False,,False,1.357,True,0.0,18.0,12.0,0.0,8.0,38.0,0.5,Cash covers debt,,0.0,38.0,
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,Capital Goods / Infra,7675.74,True,36.6266,True,26.4498,True,5.7737,True,0.219,True,,False,,False,12.16,True,6.83,True,40.96,True,-54.2,True,-47.7,True,,False,,False,292.34,True,2.91,True,,False,,False,2.58,True,0.375,True,6.0,0.0,12.0,0.0,9.0,27.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,27.0,
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,Capital Goods / Infra,190239.96,True,,False,21.152,True,27.2789,True,1112.706,True,,False,,False,1.54,True,-5.4,True,30.98,True,19.9,True,,False,,False,,False,49743.1,True,77749.2,True,,False,,False,19.0,True,0.617,True,0.0,8.0,0.0,0.0,2.0,10.0,0.43,,"Negative net margin, Very high debt",5.0,15.0,Strong order-book-driven revenue growth
MALUPAPER,Malu Paper Mills Limited,Basic Materials,Paper & Paper Products,General,56.2,True,,False,,False,-2.1758,True,,False,,False,,False,3.58,True,-3.34,True,35.36,True,30.8,True,,False,,False,,False,3.58,True,155.39,True,,False,,False,,False,-0.091,True,0.0,10.0,0.0,0.0,2.0,12.0,0.29,,Negative net margin,0.0,12.0,
PROTEAN,Protean eGov Technologies Limited,Technology,Information Technology Services,IT / Technology,1999.4,True,24.1527,True,15.698,True,1.8459,True,8.121,True,,False,,False,-2.04,True,7.96,True,23.01,True,19.0,True,-75.6,True,,False,,False,325.31,True,87.49,True,,False,,False,2.04,True,0.265,True,3.0,8.0,12.0,0.0,13.0,36.0,0.57,Cash covers debt,Earnings contraction,0.0,36.0,
STUDDS,Studds Accessories Limited,Consumer Cyclical,Auto Parts,Automobile,1602.08,True,21.4602,True,14.5393,True,3.0642,True,1.559,True,,False,,False,8.33,True,11.41,True,58.18,True,13.2,True,-39.3,True,,False,,False,84.59,True,8.15,True,,False,,False,74.0,True,,False,3.0,5.0,12.0,0.0,11.0,31.0,0.57,Cash covers debt,Earnings contraction,2.0,33.0,General low-debt support
ASHIMASYN,Ashima Limited,Real Estate,Real Estate - Development,Cement / Realty,299.95,True,,False,,False,1.0832,True,59.301,True,,False,,False,38.85,True,-90.1,True,71.39,True,201.1,True,,False,,False,,False,66.54,True,164.21,True,,False,,False,,False,0.218,True,6.0,10.0,4.0,0.0,4.0,24.0,0.36,,Negative net margin,2.0,26.0,General low-debt support
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,Automobile,1105.73,True,27.0093,True,,False,1.3232,True,6.5,True,,False,,False,-1.59,True,5.34,True,60.58,True,-3.6,True,-55.1,True,,False,,False,432.85,True,54.31,True,,False,,False,86.0,True,0.594,True,0.0,0.0,12.0,0.0,10.0,22.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,24.0,General low-debt support
JYOTISTRUC,Jyoti Structures Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,1108.91,True,17.2037,True,,False,2.3365,True,439.045,True,,False,,False,7.07,True,7.6,True,24.03,True,61.0,True,74.0,True,,False,,False,97.34,True,2083.75,True,,False,,False,,False,0.485,True,3.0,20.0,0.0,0.0,10.0,33.0,0.5,,Very high debt,5.0,38.0,Strong order-book-driven revenue growth
GENCON,Generic Engineering Construction and Projects Limited,Industrials,Engineering & Construction,Capital Goods / Infra,228.0,True,26.6733,True,,False,0.7592,True,21.937,True,2.94,True,2.62,True,3.64,True,2.79,True,15.83,True,4.1,True,-68.2,True,1.791,True,0.921,True,4.33,True,64.28,True,-16.4,True,23.61,True,,False,0.484,True,0.0,2.0,11.0,9.0,8.0,30.0,0.93,,"Earnings contraction, Negative free cash flow",0.0,30.0,
TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,General,5262.27,True,18.8626,True,11.8218,True,1.574,True,64.646,True,,False,,False,1.38,True,4.27,True,27.04,True,-1.1,True,-15.0,True,,False,,False,70.34,True,2161.01,True,,False,,False,2.2,True,0.333,True,0.0,0.0,4.0,0.0,15.0,19.0,0.57,,"Revenue contraction, Earnings contraction",2.0,21.0,General low-debt support
BROOKS,Brooks Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,181.25,True,13.7038,True,10.5904,True,1.4777,True,6.944,True,,False,,False,6.3,True,15.88,True,41.44,True,-10.0,True,,False,,False,,False,6.67,True,8.52,True,,False,,False,,False,1.087,True,5.0,0.0,9.0,0.0,13.0,27.0,0.43,,Revenue contraction,2.0,29.0,General low-debt support
CLEDUCATE,CL Educate Limited,Consumer Defensive,Education & Training Services,General,297.2,True,,False,,False,1.1612,True,108.961,True,,False,,False,4.86,True,-4.45,True,25.86,True,-12.5,True,,False,,False,,False,283.76,True,273.1,True,,False,,False,,False,-0.379,True,0.0,0.0,5.0,0.0,4.0,9.0,0.36,Cash covers debt,"Negative net margin, Revenue contraction",0.0,9.0,
ORIENTCEM,Orient Cement Limited,Basic Materials,Building Materials,Cement / Realty,2559.0,True,12.2108,True,10.9736,True,1.1925,True,3.377,True,,False,,False,16.72,True,8.28,True,35.52,True,-30.3,True,-62.4,True,,False,,False,18.54,True,72.46,True,,False,,False,40.0,True,0.085,True,6.0,0.0,9.0,0.0,15.0,30.0,0.57,,"Revenue contraction, Earnings contraction",2.0,32.0,General low-debt support
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,Automobile,111886.24,True,,False,6.3742,True,0.9982,True,70.364,True,,False,,False,2.69,True,22.81,True,46.47,True,-8.2,True,-80.3,True,,False,,False,47664.0,True,85231.0,True,,False,,False,99.0,True,0.778,True,6.0,0.0,4.0,0.0,6.0,16.0,0.5,,"Revenue contraction, Earnings contraction",2.0,18.0,General low-debt support
VIKRAMSOLR,Vikram Solar Limited,Technology,Solar,IT / Technology,5994.07,True,15.8297,True,8.5418,True,1.8921,True,20.366,True,,False,,False,3.97,True,6.82,True,26.7,True,37.9,True,-87.1,True,,False,,False,35.77,True,645.13,True,,False,,False,,False,,False,3.0,10.0,7.0,0.0,13.0,33.0,0.5,,Earnings contraction,0.0,33.0,
WHIRLPOOL,Whirlpool of India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,9109.07,True,36.3576,True,20.6252,True,2.189,True,8.621,True,,False,,False,3.1,True,3.01,True,32.38,True,12.1,True,-29.4,True,,False,,False,2552.75,True,358.69,True,,False,,False,70.0,True,0.361,True,0.0,5.0,12.0,0.0,11.0,28.0,0.57,Cash covers debt,Earnings contraction,2.0,30.0,General low-debt support
VPRPL,Vishnu Prakash R Punglia Limited,Industrials,Engineering & Construction,Capital Goods / Infra,434.49,True,,False,10.2118,True,0.6872,True,103.111,True,,False,,False,-28.62,True,-27.56,True,2.52,True,-50.1,True,,False,,False,,False,55.69,True,649.55,True,,False,,False,,False,0.88,True,0.0,0.0,2.0,0.0,4.0,6.0,0.36,,"Negative net margin, Revenue contraction",0.0,6.0,
GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,Capital Goods / Infra,37302.88,True,31.7489,True,,False,3.3372,True,222.411,True,,False,,False,8.1,True,4.76,True,40.59,True,-4.7,True,-18.6,True,,False,,False,11227.9,True,51564.41,True,,False,,False,,False,0.608,True,0.0,0.0,0.0,0.0,6.0,6.0,0.5,,"Revenue contraction, Earnings contraction, Very high debt",0.0,6.0,
UGROCAP,UGRO Capital Limited,Financial Services,Credit Services,Financial Services,1279.68,True,5.8559,True,4.2293,True,0.4404,True,373.984,True,,False,,False,34.18,True,24.01,True,100.0,True,6.7,True,33.7,True,,False,,False,2154.22,True,10868.06,True,,False,,False,,False,0.2,True,12.0,12.0,0.0,0.0,13.0,37.0,0.5,,Very high debt,6.0,43.0,High leverage is structural for this sector
SGIL,Synergy Green Industries Limited,Industrials,Metal Fabrication,Metals / Mining,915.48,True,,False,,False,8.2413,True,225.406,True,,False,,False,-5.42,True,-2.47,True,63.21,True,-10.1,True,,False,,False,,False,11.96,True,250.39,True,,False,,False,17.0,True,0.32,True,0.0,0.0,0.0,0.0,2.0,2.0,0.43,,"Negative net margin, Revenue contraction, Very high debt",0.0,2.0,
SADBHAV,Sadbhav Engineering Limited,Industrials,Engineering & Construction,Capital Goods / Infra,132.62,True,4.4682,True,1.6804,True,-1.1959,True,,False,,False,,False,56.72,True,3.12,True,75.82,True,-8.1,True,28.2,True,,False,,False,123.92,True,3263.87,True,,False,,False,,False,0.802,True,6.0,10.0,0.0,0.0,11.0,27.0,0.43,,Revenue contraction,0.0,27.0,
HEALTHX,Health X Platform Limited,Healthcare,Pharmaceutical Retailers,Pharma / Healthcare,954.31,True,,False,,False,1.4898,True,3.353,True,,False,,False,0.56,True,-1.33,True,4.11,True,42.0,True,-89.4,True,,False,,False,30.22,True,25.66,True,,False,,False,,False,0.398,True,0.0,10.0,12.0,0.0,4.0,26.0,0.43,Cash covers debt,"Negative net margin, Earnings contraction",2.0,28.0,General low-debt support
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,Financial Services,106508.33,True,14.8452,True,11.1644,True,1.8752,True,773.347,True,,False,,False,97.76,True,97.27,True,100.0,True,10.3,True,9.7,True,,False,,False,3454.18,True,438865.05,True,,False,,False,3.56,True,0.313,True,12.0,10.0,0.0,0.0,15.0,37.0,0.57,,Very high debt,6.0,43.0,High leverage is structural for this sector
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,Automobile,14168.37,True,63.2629,True,30.227,True,12.4094,True,190.282,True,,False,,False,8.27,True,3.57,True,31.95,True,15.0,True,14.1,True,,False,,False,129.5,True,3028.8,True,,False,,False,14.0,True,0.126,True,0.0,13.0,0.0,0.0,5.0,18.0,0.57,,,0.0,18.0,
RHIM,RHI Magnesita India Limited,Industrials,Metal Fabrication,Metals / Mining,7613.71,True,,False,20.0744,True,2.1384,True,12.595,True,,False,,False,8.68,True,-8.68,True,39.98,True,5.6,True,121.6,True,,False,,False,390.73,True,448.44,True,,False,,False,68.0,True,0.359,True,0.0,12.0,9.0,0.0,6.0,27.0,0.5,,Negative net margin,2.0,29.0,General low-debt support
HILTON,Hilton Metal Forging Limited,Industrials,Metal Fabrication,Metals / Mining,84.3,True,10.0491,True,,False,0.3812,True,37.021,True,,False,,False,5.98,True,1.91,True,11.07,True,167.4,True,483.3,True,,False,,False,6.95,True,55.91,True,,False,,False,,False,-1.487,True,0.0,20.0,7.0,0.0,10.0,37.0,0.5,,,2.0,39.0,General low-debt support
PARASPETRO,Paras Petrofils Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,71.52,True,,False,,False,4.1393,True,,False,,False,,False,0.0,True,0.0,True,0.0,True,,False,,False,,False,,False,0.03,True,0.0,True,,False,,False,,False,-1.59,True,0.0,0.0,3.0,0.0,2.0,5.0,0.21,Net cash position,,0.0,5.0,
NAGREEKEXP,Nagreeka Exports Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,66.03,True,20.7157,True,,False,0.4069,True,108.513,True,,False,,False,2.52,True,0.53,True,16.14,True,92.5,True,13.8,True,,False,,False,2.87,True,172.78,True,,False,,False,,False,1.178,True,0.0,15.0,2.0,0.0,8.0,25.0,0.5,,,0.0,25.0,
BBL,Bharat Bijlee Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,2495.62,True,22.3223,True,51.9628,True,1.2301,True,15.116,True,,False,,False,4.2,True,4.75,True,23.35,True,17.7,True,-29.6,True,,False,,False,264.26,True,306.67,True,,False,,False,1.59,True,0.536,True,0.0,8.0,9.0,0.0,9.0,26.0,0.57,,Earnings contraction,5.0,31.0,Strong order-book-driven revenue growth
JISLJALEQS,Jain Irrigation Systems Limited,Industrials,Conglomerates,Capital Goods / Infra,2231.34,True,,False,,False,0.3816,True,71.789,True,,False,,False,6.0,True,-0.84,True,43.35,True,-2.4,True,,False,,False,,False,134.23,True,4305.76,True,,False,,False,,False,0.233,True,0.0,0.0,4.0,0.0,4.0,8.0,0.36,,"Negative net margin, Revenue contraction",0.0,8.0,
INDIACEM,The India Cements Limited,Basic Materials,Building Materials,Cement / Realty,16027.86,True,114.9333,True,20.5238,True,1.0554,True,12.888,True,,False,,False,8.22,True,2.07,True,35.98,True,-0.5,True,,False,,False,,False,62.22,True,1304.8,True,,False,,False,,False,0.22,True,0.0,0.0,9.0,0.0,7.0,16.0,0.43,,"Revenue contraction, Very high PE",2.0,18.0,General low-debt support
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,Energy / Utilities,5622.78,True,12.3299,True,,False,1.8507,True,158.765,True,,False,,False,28.05,True,16.43,True,48.11,True,15.1,True,-17.7,True,,False,,False,758.11,True,5196.95,True,,False,,False,35.0,True,0.639,True,11.0,8.0,0.0,0.0,12.0,31.0,0.57,,Earnings contraction,0.0,31.0,
JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,Farm Products,General,258.11,True,,False,,False,0.6516,True,105.877,True,,False,,False,-0.07,True,-2.33,True,41.44,True,8.6,True,,False,,False,,False,1.78,True,419.41,True,,False,,False,57.0,True,0.389,True,0.0,5.0,2.0,0.0,6.0,13.0,0.43,,Negative net margin,0.0,13.0,
AHLUCONT,Ahluwalia Contracts (India) Limited,Industrials,Engineering & Construction,Capital Goods / Infra,3916.76,True,17.3914,True,12.1982,True,1.903,True,3.552,True,,False,,False,1.43,True,4.8,True,20.46,True,12.0,True,-79.7,True,,False,,False,817.46,True,73.14,True,,False,,False,12.0,True,0.515,True,0.0,5.0,12.0,0.0,15.0,32.0,0.57,Cash covers debt,Earnings contraction,0.0,32.0,
ASALCBR,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,FMCG / Consumer,1324.32,True,15.5518,True,12.1241,True,1.81,True,9.922,True,,False,,False,8.11,True,7.99,True,35.02,True,5.3,True,-28.5,True,,False,,False,27.82,True,68.92,True,,False,,False,30.0,True,0.394,True,3.0,2.0,9.0,0.0,15.0,29.0,0.57,,Earnings contraction,3.0,32.0,"Low debt, typical of a healthy consumer business"
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,14834.79,True,12.7392,True,17.1724,True,1.5797,True,7.742,True,,False,,False,18.96,True,32.84,True,82.64,True,-44.7,True,-57.0,True,,False,,False,2129.1,True,713.9,True,,False,,False,74.0,True,0.163,True,11.0,0.0,12.0,0.0,12.0,35.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,37.0,General low-debt support
